9bc8ff9e-2f36-5094-ac12-b1bf81b53c15	396932ab-c4b3-4526-9201-9222f5f062a5	53891f08-a221-4ca8-a502-cf990bdb6020	Quant.seq.sample2	Quant.seq.sample1	RNA.seq.sample2	RNA.seq.sample1
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	0.141113393072939	0.09995060013279	0.0129381654842503	0.069510370161635	0.0691425447275889	0.0876778119451197	0.075325166525442
BHAT_ESR1_TARGETS_VIA_AKT1_DN	0.0675431733177352	0.0978766415991729	0.0441923150547121	-0.0457629569157358	-0.036443555620165	0.0387750350670815	0.0353606660725255
BHAT_ESR1_TARGETS_VIA_AKT1_UP	0.18621868152759	0.139769729093313	0.0582801324539269	0.0893080953944315	0.0896983637702709	0.132189669209336	0.118173070962449
BIDUS_METASTASIS_DN	0.183073127122312	0.170972149974148	0.156060874922249	0.0453185441374441	0.0596856934069843	0.0743044739034984	0.0684299606913523
BIDUS_METASTASIS_UP	0.150809288295943	0.252976662374802	0.227286504880101	0.261740739963244	0.262143990673069	0.254314892921292	0.264245077265346
BILANGES_RAPAMYCIN_SENSITIVE_GENES	0.241467094348069	0.267396111560466	0.28589419441314	0.191641105306264	0.197696439096831	0.213687551417938	0.233064961966289
BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2	0.36771018432067	0.377143615077354	0.319978656465112	0.277355396699079	0.290655351977643	0.334192308085424	0.336363964282343
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	0.465037978498629	0.467043410886616	0.473664033173773	0.434183427247383	0.448502822461564	0.433197809604918	0.434284564980582
BILANGES_SERUM_RESPONSE_TRANSLATION	0.421549764332577	0.418396247821499	0.423375917092867	0.40389125226872	0.406414830774745	0.409519877284156	0.413729981031081
BILANGES_SERUM_SENSITIVE_GENES	0.291575223938794	0.260547183754564	0.260654319260408	0.131071404508158	0.146545075270105	0.198453678752049	0.195178728654161
BILANGES_SERUM_SENSITIVE_VIA_TSC1	0.152680271331813	0.161261062676356	0.0271459950795788	0.0882139249684339	0.102728570938696	0.152816217908777	0.149617893072912
BILANGES_SERUM_SENSITIVE_VIA_TSC2	0.266074669254079	0.255740746474561	0.194376575740061	0.137971711202467	0.135237961994028	0.195574629999622	0.203355555851906
BILBAN_B_CLL_LPL_DN	0.249801487143072	0.279040436453429	0.353456590617599	0.196048213717897	0.19433457355475	0.226110641230723	0.233252975967759
BILBAN_B_CLL_LPL_UP	0.153448563464814	0.202720235434282	0.170193386610738	0.0497144608564012	0.0547436262841893	0.123019153523715	0.116492128781841
BILD_CTNNB1_ONCOGENIC_SIGNATURE	0.0548371315439947	0.131683324640954	0.198425204217884	0.123212800239069	0.123292462000601	0.140195199781023	0.167319537728021
BILD_E2F3_ONCOGENIC_SIGNATURE	0.0936626118905679	0.0675945875570828	0.0731638052742857	0.0911018818261917	0.0845998619031989	0.0718518933759787	0.0654722692551358
BILD_HRAS_ONCOGENIC_SIGNATURE	0.167857452491535	0.18792933958835	0.138736858979174	0.103525044648285	0.109168583302607	0.182168414134064	0.182551399936222
BILD_MYC_ONCOGENIC_SIGNATURE	0.21465247829379	0.191710402372501	0.13063528562421	0.179846893595291	0.185839815497815	0.221730966042877	0.21216588441272
BILD_SRC_ONCOGENIC_SIGNATURE	0.0965505403394228	0.134654476258092	0.153503692936132	0.105037103578229	0.104225356856696	0.158936805119604	0.170169802252249
BIOCARTA_41BB_PATHWAY	0.154412235415457	0.214105436347796	0.296962283709701	0.189016524889679	0.18236520598921	0.133403977816572	0.15309760675085
BIOCARTA_ACE2_PATHWAY	0.0480571713950035	0.0339678062623814	-0.380567931616273	-0.167193121055752	-0.184214774800082	-0.0921938724676719	-0.086266563701086
BIOCARTA_ACH_PATHWAY	0.0671987162900365	0.0686986387626639	0.202674107609803	0.0684154872639996	0.0390005772632309	0.0734696487682219	0.0723666298497987
BIOCARTA_ACTINY_PATHWAY	0.128174465892414	0.182072412078399	0.11248913366294	0.0916097606037508	0.0895528184422013	0.0911390198440878	0.112162312883685
BIOCARTA_AGPCR_PATHWAY	0.11887468712933	0.138100126053482	0.198653778006779	0.0149826371702766	0.00734804238831032	0.0675822681860101	0.0491876671360747
BIOCARTA_AGR_PATHWAY	0.155526461276763	0.178890661937771	0.0800844367794083	0.0741143789985728	0.0570504247237519	0.131028458287962	0.13574774447488
BIOCARTA_AHSP_PATHWAY	0.209525137511562	0.157841389707997	-0.0138275842630246	0.216313634950801	0.197131597876092	0.207790801488038	0.182099278007618
BIOCARTA_AKAP13_PATHWAY	0.225743912112843	0.199565508311343	0.261354992978894	0.117153046197452	0.082313366027602	0.135740920277068	0.134516876387844
BIOCARTA_AKAP95_PATHWAY	0.164592046656129	0.278168190306871	0.217684061122997	0.286133613850087	0.279264064023377	0.219247928438436	0.225192119273404
BIOCARTA_AKAPCENTROSOME_PATHWAY	0.149735916991389	0.17922367596293	0.24448262375297	0.140609328224173	0.127353321676497	0.111890553353325	0.112826437785453
BIOCARTA_AKT_PATHWAY	0.168880479461596	0.184889514567619	0.280888500062889	0.136399373954591	0.122609175687159	0.16425759708414	0.160761291337993
BIOCARTA_ALK_PATHWAY	0.0541851548300534	0.095116479049103	0.0697630121980294	0.0851770115463984	0.0932812289436766	0.0460247914850856	0.0550757970089674
BIOCARTA_ALTERNATIVE_PATHWAY	0.157959675453316	-0.0631275065635741	-0.191133307351557	-0.122255941591466	-0.152265471928353	-0.172540558478016	-0.171137352044313
BIOCARTA_AMAN_PATHWAY	0.108942346548537	-0.000919320224038832	0.142077254945238	-0.108083436847481	-0.102654256155703	0.000989697281859891	-0.0201744251940743
BIOCARTA_AMI_PATHWAY	0.0486920108808759	0.0245893618773078	-0.303168137070923	-0.104278006643189	-0.102733005264847	-0.0202702802151706	-0.00591686473214185
BIOCARTA_ARAP_PATHWAY	0.261862151938581	0.219872567715784	0.314960792889327	0.0985760968528666	0.0954663581734771	0.209152339074965	0.181942348511816
BIOCARTA_ARENRF2_PATHWAY	0.291781132271192	0.239942353742413	0.24799161198934	0.216550290064827	0.223051243306042	0.217772274658421	0.214425301858609
BIOCARTA_ARF_PATHWAY	0.166627345304974	0.219610162438265	0.271405506973501	0.132127510283553	0.132724808979242	0.215544293506591	0.221675533712841
BIOCARTA_ASBCELL_PATHWAY	0.360063950064093	0.458254061799142	0.367380544997991	-0.26174838565055	-0.112337395192199	-0.338754323292874	-0.358826108621983
BIOCARTA_AT1R_PATHWAY	0.264497329384799	0.274636894532182	0.307514346444593	0.167563102919659	0.171843142543025	0.243188224714788	0.245630053546953
BIOCARTA_ATM_PATHWAY	0.164241323484663	0.253609178679581	0.27171905682449	0.226293610072556	0.212248513662813	0.209360864177518	0.228930959481998
BIOCARTA_ATRBRCA_PATHWAY	-0.0317528314080176	0.0425240800054381	0.107027031376133	0.18301276342832	0.166409410842681	0.135195016097371	0.15264823272292
BIOCARTA_BAD_PATHWAY	0.131821953978373	0.227047405007567	0.213945724288044	0.092659654275297	0.0878098453879116	0.0788230371685506	0.0797039757535146
BIOCARTA_BARD1_PATHWAY	-0.0738530834824252	-0.0341927135167403	0.0159922915901394	0.256423673070705	0.249369720042425	0.192080582387784	0.197839617562325
BIOCARTA_BARRESTIN_PATHWAY	0.133866875479466	0.0500797166116714	0.12083212812382	0.0371607284001019	0.0491929610405239	0.0828009467449282	0.0636783254216659
BIOCARTA_BARRESTIN_SRC_PATHWAY	0.235895173365895	0.190354898119467	0.182023115361467	0.127648493300787	0.138435571119472	0.155475460111859	0.143657338434812
BIOCARTA_BARR_MAPK_PATHWAY	0.231008428393948	0.140559268918056	0.229228205792411	0.116071958134254	0.126938020917744	0.175835809759903	0.155460581879499
BIOCARTA_BBCELL_PATHWAY	0.360063950064093	0.458254061799142	0.367380544997991	-0.26174838565055	-0.112337395192199	-0.338754323292874	-0.358826108621983
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.230071966067196	0.281830084932018	0.342839639577677	0.211898335148683	0.200660058813804	0.2874633167816	0.289219384388989
BIOCARTA_BCR_PATHWAY	0.233758478974426	0.224558271306489	0.314942453914341	0.120975701028531	0.115895056752798	0.197265750018245	0.193396226437428
BIOCARTA_BIOPEPTIDES_PATHWAY	0.267857997013446	0.253786400960583	0.264224783529049	0.136182926737393	0.141442082706427	0.231128525930368	0.224092845728959
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.272464484462795	0.38890642502877	0.38556574103194	-0.283020049846444	-0.146870955589448	-0.3278303482365	-0.352187967122889
BIOCARTA_BTG2_PATHWAY	0.242229130830488	0.304085665125799	0.197080484993807	0.244811455398388	0.24202115308181	0.247831864973171	0.25167736622157
BIOCARTA_CACAM_PATHWAY	0.126329271548811	0.0753158451548748	0.159961592904639	0.17171389847429	0.171485095503577	0.159700040231854	0.166620356430847
BIOCARTA_CALCINEURIN_PATHWAY	0.231991959029838	0.182344648228169	0.269034160232506	0.110469099900581	0.103283145102539	0.23661217823696	0.238978415996694
BIOCARTA_CARDIACEGF_PATHWAY	0.290048493876725	0.25005749104207	0.144450952712781	0.140135690497285	0.146605455244867	0.223534032568537	0.218295140091655
BIOCARTA_CARM1_PATHWAY	0.190765266436594	0.207661777679694	0.209398866128559	0.113232433954612	0.110068304716552	0.0891090060279703	0.0817564416203472
BIOCARTA_CARM_ER_PATHWAY	0.189238705370777	0.198615883585048	0.236829718721328	0.17242304712708	0.17240561453593	0.186596727164356	0.178828614020605
BIOCARTA_CASPASE_PATHWAY	0.115683388467758	0.278168421740482	0.242604650645742	0.132481801583232	0.133306890571984	0.161581323536048	0.164420953514245
BIOCARTA_CB1R_PATHWAY	0.0170538686384381	-0.0119235572077234	0.0125462130794241	-0.230219815577067	-0.2205091574224	-0.0626960527080687	-0.0563035077383812
BIOCARTA_CBL_PATHWAY	0.12256204348272	0.197419643436358	0.136102959430299	-0.012817754398808	0.000222944822556053	0.0959341284955056	0.0949019443600948
BIOCARTA_CCR3_PATHWAY	0.169896712365848	0.129290100138285	0.20326231558663	0.133059455238663	0.138049706681979	0.159168813263036	0.162395667815713
BIOCARTA_CCR5_PATHWAY	0.291510108545783	0.25344174212146	0.322576352943915	0.0993168468799698	0.094779575409501	0.310585668983692	0.307176639357302
BIOCARTA_CD40_PATHWAY	0.199405995261771	0.292165164258442	0.29122324863733	0.150497271584794	0.157415563977089	0.204638389990728	0.196841478070319
BIOCARTA_CDC25_PATHWAY	0.124442284819266	0.0893052839750791	0.0798744744564503	0.178127400362482	0.177032532278553	0.221217755395273	0.23688075773042
BIOCARTA_CDC42RAC_PATHWAY	0.236988536044719	0.288174467097477	0.368433228071619	0.206732511573559	0.201410583415095	0.163940267065135	0.188996374125245
BIOCARTA_CDK5_PATHWAY	0.374068204391522	0.266796223697403	0.166915866090458	0.264490068303266	0.27756532250618	0.277944721796328	0.270896758265646
BIOCARTA_CDMAC_PATHWAY	0.304481984247499	0.272191004450828	0.299156661265855	0.198428348098751	0.203394602017432	0.290660440765041	0.282703296233245
BIOCARTA_CELL2CELL_PATHWAY	0.269948390807269	0.125587490691353	0.0376852073598736	0.0854710881077708	0.0934328701469481	0.245905313619622	0.236351563038377
BIOCARTA_CELLCYCLE_PATHWAY	0.171239953960772	0.26605528932597	0.225985669954406	0.282543553584465	0.283659162300497	0.2774510091285	0.287314190568994
BIOCARTA_CERAMIDE_PATHWAY	0.184975372246743	0.222275176241917	0.249360236630596	0.201555545049385	0.204073799053066	0.221453250565012	0.219597821342725
BIOCARTA_CFTR_PATHWAY	0.0820602301452618	0.165788675087812	0.134396194031756	0.134349718931734	0.116465126104879	0.0434721404263654	0.0414349353966359
BIOCARTA_CHEMICAL_PATHWAY	0.166170336386225	0.246698726889303	0.213740045645048	0.166916591812692	0.167551966481528	0.240132372843962	0.23206477400688
BIOCARTA_CHREBP_PATHWAY	0.0453717399731266	0.0868455419769621	0.0804921028541567	0.0492813542647899	0.0517778161376438	0.0362214909218157	0.0318354690737863
BIOCARTA_CIRCADIAN_PATHWAY	0.241520091766704	0.106656517285411	0.27094792897058	0.0442002937570481	0.0626565156447965	0.0992479549377404	0.101155590850101
BIOCARTA_CK1_PATHWAY	0.0816062194996868	0.07922160985639	0.0679897739806627	0.0815019255248661	0.0810218701864786	-0.00261571914195655	0.00982541920057825
BIOCARTA_CLASSIC_PATHWAY	0.276662025109881	0.207943352067286	-0.227005449830409	-0.333740791930347	-0.354217940638994	-0.0247842405230522	-0.0341051273788294
BIOCARTA_COMP_PATHWAY	0.3194997222824	0.174255106046675	-0.178631310816096	-0.154159163790225	-0.168370922336906	-0.0610050137113026	-0.0681321090854235
BIOCARTA_CPSF_PATHWAY	0.17909558164241	0.199313529251525	0.17284665799271	0.287172077037252	0.281707193655039	0.299514694942861	0.309024981695799
BIOCARTA_CREB_PATHWAY	0.163681240433359	0.203036516008139	0.24780207860412	0.124210633985398	0.119128357600314	0.127453836987544	0.129136882932331
BIOCARTA_CSK_PATHWAY	0.244210024796893	0.335121582576525	0.341531208524689	-0.163239111645516	-0.0947097403363554	-0.181522717691352	-0.194229828735881
BIOCARTA_CTBP1_PATHWAY	0.205704699561308	0.25736101844661	0.232663003174299	0.176906849073594	0.181353723746488	0.202083400031622	0.237165232752273
BIOCARTA_CTCF_PATHWAY	0.110169729282643	0.193021363655507	0.282723061534487	0.0538250292372762	0.0509138382169117	0.163210885169975	0.184995425132964
BIOCARTA_CTLA4_PATHWAY	0.240895581114498	0.349555300014452	0.373371003380722	-0.238476806717629	-0.141075701697548	-0.23969244801766	-0.243839518066573
BIOCARTA_CTL_PATHWAY	0.354677723005527	0.431655895274482	0.392308498868908	-0.110933054198694	0.0111752612327148	-0.110063495226741	-0.0909613113186014
BIOCARTA_CXCR4_PATHWAY	0.254239420425	0.182904846876982	0.234173142337508	0.108599994999298	0.110456799673397	0.241155232084882	0.241828016479738
BIOCARTA_CYTOKINE_PATHWAY	-0.0963451166588011	-0.045966640694682	-0.0734847743253657	-0.0434124208303633	-0.0437295420825679	-0.0104654586629583	-0.00766672540349269
BIOCARTA_D4GDI_PATHWAY	0.0625404581976103	0.2094874787608	0.286514499811271	0.0579418204934939	0.0580400153263726	0.0849944358098391	0.0928662039377903
BIOCARTA_DC_PATHWAY	-0.0239844348517493	0.0688977012479682	0.00677151332732334	-0.0953000111407742	-0.0799483105109173	-0.202256643335183	-0.208733537744787
BIOCARTA_DEATH_PATHWAY	0.124515616073157	0.230498832130564	0.213025729387548	0.12589918879535	0.128764177924535	0.185768823636401	0.183349522981136
BIOCARTA_DICER_PATHWAY	-0.0432247441788173	0.0182221639799591	0.284436054611548	0.0885856686987724	0.0941670736778687	0.151676943722235	0.15796458154407
BIOCARTA_DNAFRAGMENT_PATHWAY	0.148489990385141	0.308104528484733	0.242633381310253	0.241284101264202	0.244667640767209	0.183231134237787	0.199760039709769
BIOCARTA_DREAM_PATHWAY	0.187972462916325	0.194172375007119	0.207939872566941	0.122818526437973	0.118730629232044	0.121883122490515	0.127625584491342
BIOCARTA_DSP_PATHWAY	0.31492919719646	0.107561192590213	0.190605910433306	0.219112167411465	0.230794066806695	0.134576226285315	0.134565252759725
BIOCARTA_ECM_PATHWAY	0.272863518903052	0.266699137111661	0.353909416679302	0.195098159406605	0.199749825883969	0.254225811722733	0.265567882420541
BIOCARTA_EDG1_PATHWAY	0.171493735598962	0.177352099596672	0.198442188750749	0.103270442496468	0.0988653238738767	0.144175083510083	0.155895436100701
BIOCARTA_EEA1_PATHWAY	0.0212591622631004	0.17962116439807	0.102630500989886	0.117235865706601	0.118401267750432	0.217486075288865	0.223342314855473
BIOCARTA_EFP_PATHWAY	0.139800972073717	0.291697043364657	0.164902725434944	0.233441957164491	0.244138078684245	0.260806895807151	0.269486868644795
BIOCARTA_EGFR_SMRTE_PATHWAY	0.11781863189365	0.142606891678786	0.0901035917446818	0.0161095845449758	0.0101794609154591	0.132246210971476	0.115475716958403
BIOCARTA_EGF_PATHWAY	0.223140146134603	0.268536670798618	0.276546616961135	0.13100565325437	0.1313342218691	0.250198134079089	0.255789952940669
BIOCARTA_EICOSANOID_PATHWAY	0.0890212208262584	-0.00512160192577819	0.00720477819198158	-0.176412775151263	-0.215204576421644	-0.146166702073404	-0.149411088300202
BIOCARTA_EIF2_PATHWAY	0.22652701537338	0.327390020300601	0.355803304844698	0.277116949746083	0.27601065977651	0.274808792601034	0.285786673599887
BIOCARTA_EIF4_PATHWAY	0.18880136221334	0.1886791384992	0.316608406657955	0.138669726955669	0.137445447548812	0.211213001323106	0.217428941957825
BIOCARTA_EIF_PATHWAY	0.337632966118046	0.386552432841005	0.40728711200208	0.326961670301589	0.327471936759317	0.381907059425332	0.382859747725151
BIOCARTA_EOSINOPHILS_PATHWAY	0.400277635519135	0.441662458264408	0.439342543485612	-0.385055556839923	-0.184643776585248	-0.385304427710272	-0.4149760419533
BIOCARTA_EPHA4_PATHWAY	0.0304538808280362	0.0270622990188179	0.182924979492776	-0.0457249925012775	-0.0529809957339103	-0.00545094025483321	-0.00375750063759405
BIOCARTA_EPONFKB_PATHWAY	0.265615836584125	0.256954915627299	0.271201468751695	0.140372134571408	0.137755850979511	0.194918281360696	0.20712700173044
BIOCARTA_EPO_PATHWAY	0.279969966723186	0.250478065353218	0.260128083615109	0.133804275790976	0.131851081382354	0.219714774066047	0.215313200248578
BIOCARTA_ERAD_PATHWAY	0.308680774228644	0.296311006381791	0.351953046628149	0.233941001792218	0.232729104519287	0.294091406652255	0.287892593703514
BIOCARTA_ERBB3_PATHWAY	-0.239560070035529	0.0202733739759888	-0.300243186352209	-0.123519348616205	-0.117918415604318	-0.0853308361945526	-0.0514318871939536
BIOCARTA_ERBB4_PATHWAY	-0.0708500346279392	-0.0978340894755361	0.101996677964769	-0.135227479769915	-0.141960940811902	0.00771784419621187	-0.00567473370844644
BIOCARTA_ERK5_PATHWAY	0.223352945358565	0.216942805044249	0.262373607178984	0.145480809609441	0.149588844887932	0.203943032761035	0.204383403008808
BIOCARTA_ERK_PATHWAY	0.287543277748716	0.294322638007222	0.195300041878511	0.145320822798922	0.152262192519517	0.231607158825139	0.21986163803288
BIOCARTA_ERYTH_PATHWAY	0.0419798304165826	-0.0774275157975074	-0.115867860908118	0.00633197052857977	0.0095665936990339	-0.0224836600023548	-0.00970800937680169
BIOCARTA_ETC_PATHWAY	0.210431353109009	0.315152683752767	0.206285109437045	0.261815005023733	0.267587126086507	0.201222286481777	0.199609456043841
BIOCARTA_ETS_PATHWAY	0.334365515988977	0.317134309910209	0.290320120964138	0.211555966106113	0.21605549994019	0.323638710662745	0.316355104380552
BIOCARTA_EXTRINSIC_PATHWAY	-0.0202615981641546	-0.0349062035161129	-0.28060885639227	-0.0924727906567225	-0.0473258141621986	0.0206673261080424	0.0497887926040932
BIOCARTA_FAS_PATHWAY	0.207294100839105	0.30957133250484	0.249264731735504	0.180269186081627	0.190306269038129	0.196368018287926	0.199673026629743
BIOCARTA_FBW7_PATHWAY	0.225500998748252	0.270115134530853	0.310139167755071	0.299280961368036	0.302646400830708	0.264156694360218	0.277073208490308
BIOCARTA_FCER1_PATHWAY	0.208381069837231	0.206891966515115	0.299252877902345	0.105153348930535	0.103949010969932	0.147215567836102	0.148204656487848
BIOCARTA_FEEDER_PATHWAY	0.223677225669439	0.101141054409572	0.0355938851577402	0.108356321537755	0.104339046527663	0.16813615481554	0.151199375460591
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.246866335441611	0.149216567571647	0.0114617985495752	0.0855114882064685	0.0813119798753507	0.231330502837377	0.214702275372373
BIOCARTA_FLUMAZENIL_PATHWAY	0.105404217484364	0.116334363189054	0.162311624826089	0.109383189797601	0.107849244185078	0.103241090962245	0.0927724924743055
BIOCARTA_FMLP_PATHWAY	0.22167763202786	0.193058442524166	0.245118198758363	0.186544714276244	0.17920929915923	0.167502949054173	0.166825255556447
BIOCARTA_FREE_PATHWAY	0.32419291479668	0.288945207500492	0.297841610959679	0.292893120541768	0.283347302139064	0.277611885219972	0.276058462796877
BIOCARTA_FXR_PATHWAY	0.144514851758343	0.127324773709688	-0.0564889743060062	-0.0995772341306237	-0.0592973422228033	0.0193262851864422	-0.0036008659227232
