set_name	gsva_score	sd	up_down
BIOCARTA_IL3_PATHWAY	0.0704449373463059	0.000629536204851592	red
BIOCARTA_IL4_PATHWAY	0.0314256343575853	0.0140248519798427	red
BIOCARTA_IL5_PATHWAY	-0.309974257408623	0.115749073232378	blue
BIOCARTA_IL6_PATHWAY	0.182303460065671	0.00354838356408625	red
BIOCARTA_IL7_PATHWAY	-0.0455990215146319	0.00372056846726788	blue
BIOCARTA_INFLAM_PATHWAY	-0.126017742157194	0.0570116311754499	blue
BIOCARTA_INSULIN_PATHWAY	0.155537772825506	0.0082667684477759	red
BIOCARTA_INTEGRIN_PATHWAY	0.21875211476037	0.00347446197517097	red
BIOCARTA_INTRINSIC_PATHWAY	-0.0862092129305095	0.00178428859061246	blue
BIOCARTA_ION_PATHWAY	-0.196255571188998	0.00871192802359875	blue
BIOCARTA_IRES_PATHWAY	0.336571185567048	0.00180086322226052	red
BIOCARTA_KERATINOCYTE_PATHWAY	0.120379044311169	0.00506690755296972	red
BIOCARTA_KREB_PATHWAY	0.279275074223199	0.0013290680920849	red
BIOCARTA_LAIR_PATHWAY	-0.223465635159373	0.00919060571314801	blue
BIOCARTA_LDL_PATHWAY	0.0690958567550982	0.0071188964389377	red
BIOCARTA_LECTIN_PATHWAY	-0.447030980157586	0.0355450350713179	blue
BIOCARTA_LEPTIN_PATHWAY	0.0089770343790962	0.00545657725319984	red
BIOCARTA_LIS1_PATHWAY	0.109582676237112	0.013795981623383	red
BIOCARTA_LONGEVITY_PATHWAY	0.136780393291211	0.00737422961305643	red
BIOCARTA_LYMPHOCYTE_PATHWAY	-0.0345170334555535	0.0106280625733233	blue
BIOCARTA_LYM_PATHWAY	-0.168913821089012	0.00940935724701235	blue
BIOCARTA_MALATEX_PATHWAY	0.315823804212629	0.0051332390163591	red
BIOCARTA_MAL_PATHWAY	0.264732620782664	0.00158784290093795	red
BIOCARTA_MAPK_PATHWAY	0.152456480871946	0.00424756982381054	red
BIOCARTA_MCALPAIN_PATHWAY	0.204369428017565	0.000886780226600194	red
BIOCARTA_MCM_PATHWAY	0.325747535668392	0.00191681014340563	red
BIOCARTA_MEF2D_PATHWAY	0.177360270142672	0.00271364500711667	red
BIOCARTA_MELANOCYTE_PATHWAY	0.0228149895432926	0.00519253523976612	red
BIOCARTA_MET_PATHWAY	0.114250044698092	0.00604513554598756	red
BIOCARTA_MHC_PATHWAY	-0.0746584252574358	0.0219826010733106	blue
BIOCARTA_MITOCHONDRIA_PATHWAY	0.119846339612831	0.00194028497524735	red
BIOCARTA_MONOCYTE_PATHWAY	-0.0707369530617463	0.0105541726001213	blue
BIOCARTA_MPR_PATHWAY	0.173035041642086	0.00310503917086663	red
BIOCARTA_MRP_PATHWAY	-0.0759128513601591	0.0031703233300196	blue
BIOCARTA_MSP_PATHWAY	-0.101671444928324	0.0228603979925749	blue
BIOCARTA_MTA3_PATHWAY	0.17760989307988	0.00893371874397585	red
BIOCARTA_MTOR_PATHWAY	0.153828995482282	0.00399847742321172	red
BIOCARTA_MYOSIN_PATHWAY	-0.0214106042879383	0.00327657230653188	blue
BIOCARTA_NDKDYNAMIN_PATHWAY	0.158690748412276	0.00155885171200681	red
BIOCARTA_NEUTROPHIL_PATHWAY	-0.106541316734835	0.0118785102583442	blue
BIOCARTA_NFAT_PATHWAY	0.111864042286753	0.00745850339368987	red
BIOCARTA_NFKB_PATHWAY	0.11410445491925	0.00296805405952637	red
BIOCARTA_NGF_PATHWAY	0.15482401049593	0.00287531037069605	red
BIOCARTA_NKCELLS_PATHWAY	0.0496774038040794	0.0431596876101722	red
BIOCARTA_NKT_PATHWAY	-0.083585704090924	0.00705997370994217	blue
BIOCARTA_NO1_PATHWAY	0.0553498720159157	0.00506583986139598	red
BIOCARTA_NO2IL12_PATHWAY	-0.270877394935025	0.00825197193612937	blue
BIOCARTA_NOS1_PATHWAY	0.00542799134047087	0.00657102717293397	red
BIOCARTA_NOTCH_PATHWAY	0.0534099106753971	0.0120099337876674	red
BIOCARTA_NPC_PATHWAY	0.326621980447749	0.00396107001862496	red
BIOCARTA_NPP1_PATHWAY	-0.148020281437021	0.00154451843544628	blue
BIOCARTA_NTHI_PATHWAY	0.154594250517223	0.00309580706377523	red
BIOCARTA_NUCLEARRS_PATHWAY	-0.13581361605922	0.0141306993941161	blue
BIOCARTA_P27_PATHWAY	0.367429950774972	0.00374114703757282	red
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.266246676983012	0.00456096199807888	red
BIOCARTA_P38MAPK_PATHWAY	0.179789182094279	0.00955332716943427	red
BIOCARTA_P53HYPOXIA_PATHWAY	0.257537367699608	0.00396877887353833	red
BIOCARTA_P53_PATHWAY	0.304853103930575	0.00186756339444157	red
BIOCARTA_PAR1_PATHWAY	-0.0435006901327182	0.00246135673696662	blue
BIOCARTA_PARKIN_PATHWAY	0.00432442813554253	0.00279909809675996	red
BIOCARTA_PCAF_PATHWAY	0.124117649137386	0.00846840090942094	red
BIOCARTA_PDGF_PATHWAY	0.133767641762335	0.00169127971457591	red
BIOCARTA_PDZS_PATHWAY	-0.00824347199797935	0.00605417856376477	blue
BIOCARTA_PELP1_PATHWAY	0.213496676956175	0.00122010014090436	red
BIOCARTA_PGC1A_PATHWAY	0.159102557028092	0.00235524994673128	red
BIOCARTA_PITX2_PATHWAY	0.177426078255273	0.000351692914110529	red
BIOCARTA_PKC_PATHWAY	0.0333389156814821	0.00228839139379727	red
BIOCARTA_PLATELETAPP_PATHWAY	0.0125936785526924	0.00608501874995793	red
BIOCARTA_PLCD_PATHWAY	-0.0147174135483841	0.00252604949461225	blue
BIOCARTA_PLCE_PATHWAY	0.0944394235722782	0.00348301357888122	red
BIOCARTA_PLC_PATHWAY	-0.102797585424986	0.00308748134226161	blue
BIOCARTA_PLK3_PATHWAY	0.15844208033826	0.0133031907604201	red
BIOCARTA_PML_PATHWAY	0.185628488269098	0.0136283674803053	red
BIOCARTA_PPARA_PATHWAY	0.136915598083268	0.000633409426351011	red
BIOCARTA_PPARG_PATHWAY	0.064321334388867	0.0098596333638947	red
BIOCARTA_PRC2_PATHWAY	0.179934504861067	0.00100442004559176	red
BIOCARTA_PRION_PATHWAY	0.20723723237169	0.00377098800224755	red
BIOCARTA_PROTEASOME_PATHWAY	0.42002604848715	0.000857758083310109	red
BIOCARTA_PS1_PATHWAY	0.0419992453065543	0.00380054918071671	red
BIOCARTA_PTC1_PATHWAY	0.227067823421012	0.00411444639341968	red
BIOCARTA_PTDINS_PATHWAY	0.106231174830377	0.00148801491419818	red
BIOCARTA_PTEN_PATHWAY	0.17359547265796	0.000142895458349779	red
BIOCARTA_PYK2_PATHWAY	0.198640453394719	0.00513549242825087	red
BIOCARTA_RAB_PATHWAY	0.169090572396978	0.00610976178215277	red
BIOCARTA_RAC1_PATHWAY	0.10469409060788	0.00279616059131777	red
BIOCARTA_RACCYCD_PATHWAY	0.306803852729176	0.000279841741445384	red
BIOCARTA_RACC_PATHWAY	-0.193423393162332	0.00125807772820443	blue
BIOCARTA_RANBP2_PATHWAY	0.191124201498119	0.00317036881237126	red
BIOCARTA_RANKL_PATHWAY	0.153510680313457	0.0091922773561145	red
BIOCARTA_RANMS_PATHWAY	0.38600102580819	0.00311228838117458	red
BIOCARTA_RAN_PATHWAY	0.418183334602699	0.00141286757968509	red
BIOCARTA_RARRXR_PATHWAY	0.0641174067048182	0.00341879084986984	red
BIOCARTA_RAS_PATHWAY	0.220023448487009	0.00535163512397729	red
BIOCARTA_RB_PATHWAY	0.224154182998552	0.00281484774805155	red
BIOCARTA_RECK_PATHWAY	0.306859893372948	0.00522109730129383	red
BIOCARTA_REELIN_PATHWAY	0.0859665556673306	0.0149856495357235	red
BIOCARTA_RELA_PATHWAY	0.184326351812613	0.000374275954443943	red
BIOCARTA_RHO_PATHWAY	0.112701522283795	0.00283152822669361	red
BIOCARTA_RNAPOL3_PATHWAY	0.208806906540707	0.00249234849587547	red
BIOCARTA_RNA_PATHWAY	0.2674527519084	0.00185092655844704	red
BIOCARTA_S1P_PATHWAY	0.221175619516595	0.000241895410362506	red
BIOCARTA_SALMONELLA_PATHWAY	0.190565117415278	0.00283521306707503	red
BIOCARTA_SAM68_PATHWAY	0.351481889651984	0.00915689812617461	red
BIOCARTA_SARS_PATHWAY	0.186553816337122	0.00415538456247342	red
BIOCARTA_SET_PATHWAY	0.313442320056759	0.000646717674264533	red
BIOCARTA_SHH_PATHWAY	0.000822934228467234	0.0137196707541838	red
BIOCARTA_SKP2E2F_PATHWAY	0.290913633383624	0.00219578114624566	red
BIOCARTA_SM_PATHWAY	0.473630068171617	0.00218806325196341	red
BIOCARTA_SODD_PATHWAY	0.137085345530474	0.0139804202367	red
BIOCARTA_SPPA_PATHWAY	0.0437887063810264	0.0110881382737093	red
BIOCARTA_SPRY_PATHWAY	0.0575159675515819	0.00651699629343377	red
BIOCARTA_SRCRPTP_PATHWAY	0.151335993132537	0.00256406669093364	red
BIOCARTA_STAT3_PATHWAY	0.118833914365101	0.00235563342210453	red
BIOCARTA_STATHMIN_PATHWAY	0.173157225596477	0.000505567683336568	red
BIOCARTA_STEM_PATHWAY	-0.185362785337483	0.0122370571328056	blue
BIOCARTA_STRESS_PATHWAY	0.161218996951857	0.000119639752717467	red
BIOCARTA_SUMO_PATHWAY	0.34967012711483	0.00508629331744991	red
BIOCARTA_TALL1_PATHWAY	0.0738347178269791	0.00317539913969166	red
BIOCARTA_TCRA_PATHWAY	-0.283866825175389	0.107805476032244	blue
BIOCARTA_TCR_PATHWAY	0.124005583988769	0.00287397440751154	red
BIOCARTA_TCYTOTOXIC_PATHWAY	-0.161882424786346	0.0292768142065875	blue
BIOCARTA_TEL_PATHWAY	0.136491681240469	0.00110457001900178	red
BIOCARTA_TERC_PATHWAY	0.161915634627626	0.00598179528102978	red
BIOCARTA_TERT_PATHWAY	0.210023981868981	0.00221556846303964	red
BIOCARTA_TFF_PATHWAY	0.138733456944255	0.00422137395753058	red
BIOCARTA_TGFB_PATHWAY	0.0876250538202196	0.00316769472475588	red
BIOCARTA_TH1TH2_PATHWAY	-0.130203008269138	0.0620372795553819	blue
BIOCARTA_THELPER_PATHWAY	-0.171407791040111	0.0272223506335507	blue
BIOCARTA_TID_PATHWAY	0.139293265373831	0.000827922170452887	red
BIOCARTA_TNFR1_PATHWAY	0.192889754247632	0.000283224248494304	red
BIOCARTA_TNFR2_PATHWAY	0.0718158828880264	0.00149099764015146	red
BIOCARTA_TOB1_PATHWAY	0.0377388136267405	0.00101321295491882	red
BIOCARTA_TOLL_PATHWAY	0.148968693321612	0.00413134284221593	red
BIOCARTA_TPO_PATHWAY	0.0978589754876538	0.000430942270979818	red
BIOCARTA_TRKA_PATHWAY	0.0744785219480485	0.00882796216269734	red
BIOCARTA_TSP1_PATHWAY	0.13564878544527	0.00741917623619184	red
BIOCARTA_TUBBY_PATHWAY	-0.264506753799326	0.00935556139954353	blue
BIOCARTA_UCALPAIN_PATHWAY	0.298313179324419	0.00428165058843549	red
BIOCARTA_VDR_PATHWAY	0.229197407997451	0.0054073795652744	red
BIOCARTA_VEGF_PATHWAY	0.166369503731652	0.004165000204299	red
BIOCARTA_VIP_PATHWAY	0.10494354274894	0.00356074154630006	red
BIOCARTA_VITCB_PATHWAY	0.00883732012018179	0.00634564047276123	red
BIOCARTA_VOBESITY_PATHWAY	-0.0473730071040893	0.00037826399235621	blue
BIOCARTA_WNT_PATHWAY	0.136434388641054	0.00208701109604086	red
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_DN	0.203514375391011	0.00174560775170713	red
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	0.10110986915938	0.00240098334691985	red
BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN	-0.0192058133971781	0.000570362775873376	blue
BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP	-0.00840559066903009	1.13116836261399e-05	blue
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN	0.209301842799433	0.00317293055939592	red
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN	0.0325867200084066	0.00241286951422735	red
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_UP	-0.0297412414385318	0.00585599865535492	blue
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN	-0.136125732106001	0.0103793636252071	blue
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP	-0.00809333349877628	0.0085954084375589	blue
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN	0.0915847256794768	0.00159952212119794	red
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_DN	0.149118611276127	0.00106896838548099	red
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_UP	0.0304075017627363	6.77179137134532e-05	red
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	0.0353203412786395	0.000696494251697227	red
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN	0.0353565737304676	0.00161543708494356	red
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	-0.147356060896186	0.0024403675680352	blue
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_DN	-0.0508682166932133	0.0133854339058066	blue
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP	-0.0586549124031374	0.00336432557146047	blue
BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN	-0.0793968220166889	0.0326984289542883	blue
BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	0.072509358561273	0.00333535729350401	red
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN	0.101196994991491	0.00442424291673323	red
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP	-0.125669545905228	0.00984185472721597	blue
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN	-0.0126515832808297	0.00116308989017638	blue
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP	-0.043124974468118	0.00276636548473895	blue
BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_DN	0.191408778364667	0.0033832168993367	red
BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_UP	0.162909957307963	0.00234867286000402	red
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_DN	0.0886742248481254	0.0411139566812885	red
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	-0.0820795696344964	0.00462008929991446	blue
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN	-0.120306449120056	0.00097832749924544	blue
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP	-0.0491205952830295	0.00576788193845303	blue
BLANCO_MELO_SARS_COV_1_INFECTION_MCR5_CELLS_DN	0.0137885223517289	0.00790615306181565	red
BLANCO_MELO_SARS_COV_1_INFECTION_MCR5_CELLS_UP	0.216908840007179	0.0296578168936164	red
BLUM_RESPONSE_TO_SALIRASIB_DN	0.250642367710241	0.00143273738921728	red
BLUM_RESPONSE_TO_SALIRASIB_UP	0.224475320248295	0.00559009480534526	red
BOCHKIS_FOXA2_TARGETS	0.119585173049989	0.00225302828323109	red
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN	0.154133317208189	0.00521275649237995	red
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP	0.185545883853846	0.00331070356422445	red
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_DN	0.0170882735562251	0.00622338774672009	red
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP	0.285880809880738	0.00249590147294831	red
BONCI_TARGETS_OF_MIR15A_AND_MIR16_1	0.0640136584568042	0.00793649133359394	red
BONOME_OVARIAN_CANCER_POOR_SURVIVAL_DN	0.072304939035666	0.00232087508089054	red
BONOME_OVARIAN_CANCER_POOR_SURVIVAL_UP	0.0193889343251419	0.00730570297708198	red
BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING	0.0564886983422176	0.00170373910454506	red
BONOME_OVARIAN_CANCER_SURVIVAL_SUBOPTIMAL_DEBULKING	0.0759297745962906	7.11241344540476e-05	red
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN	-0.116134866974566	0.0241728609451801	blue
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	0.0197049975187963	0.00478187146373018	red
BOQUEST_STEM_CELL_DN	-0.105109111502328	0.0137076701746756	blue
BOQUEST_STEM_CELL_UP	-0.0650724393199896	0.00445869595662664	blue
BORCZUK_MALIGNANT_MESOTHELIOMA_DN	-0.0196518837441344	0.00373462590133744	blue
BORCZUK_MALIGNANT_MESOTHELIOMA_UP	0.302313916527474	0.000661602026953754	red
BORLAK_LIVER_CANCER_EGF_UP	0.25369793933995	0.00383307239504222	red
BOSCO_ALLERGEN_INDUCED_TH2_ASSOCIATED_MODULE	-0.016159484631778	0.00950534215182349	blue
BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE	-0.0466076217657513	0.00524168710103221	blue
BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	-0.00540911904555301	0.00114418693990989	blue
BOSCO_TH1_CYTOTOXIC_MODULE	-0.108560326537999	0.00100601673905884	blue
BOUDOUKHA_BOUND_BY_IGF2BP2	0.32484049092223	0.00300026556659875	red
BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX	0.0128652782151766	0.0420096603340207	red
BOWIE_RESPONSE_TO_TAMOXIFEN	0.0459084814695223	0.00579676117585696	red
BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN	-0.0227049743622704	0.00256089780073244	blue
BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP	0.304353249267713	0.00192144839748377	red
BOYAULT_LIVER_CANCER_SUBCLASS_G12_DN	-0.0279578643845045	0.00305265253218365	blue
BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP	0.171522754180981	0.00242249060645279	red
BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN	0.10992919792552	0.0038021167404619	red
BOYAULT_LIVER_CANCER_SUBCLASS_G1_UP	0.110399790093973	0.00349087612443616	red
BOYAULT_LIVER_CANCER_SUBCLASS_G2	0.14715532658956	0.00699322773512266	red
BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN	-0.129083741019913	0.0109314670711316	blue
BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP	0.266085745132581	0.000731406915286477	red
BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN	0.0263762581261053	0.0156020403721048	red
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	0.28920507455821	0.00390329199915789	red
BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN	0.0970646447652753	0.00143080366790954	red
BOYAULT_LIVER_CANCER_SUBCLASS_G56_UP	0.00193607168770378	0.0102755037663214	red
BOYAULT_LIVER_CANCER_SUBCLASS_G5_DN	-0.0117041723713022	0.014237367162539	blue
BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN	0.153537090491323	0.00744066173770546	red
BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP	0.0542498093831825	0.0004555573574513	red
BOYERINAS_ONCOFETAL_TARGETS_OF_LET7A1	0.128622801344568	0.00167398237456068	red
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_DN	0.0691010511825868	0.0104509763477153	red
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP	0.120078931625662	0.00508882619583933	red
BOYLAN_MULTIPLE_MYELOMA_C_DN	0.0727284792214988	0.00706647610611206	red
BOYLAN_MULTIPLE_MYELOMA_C_D_DN	-0.0589314769017506	0.00171498293265511	blue
BOYLAN_MULTIPLE_MYELOMA_C_D_UP	0.13388631526941	0.00109997133999265	red
BOYLAN_MULTIPLE_MYELOMA_C_UP	0.119059041796327	0.00272748945490081	red
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN	0.0141827601022615	0.00110281667476293	red
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP	0.00138246198263798	0.00288936470466177	red
BOYLAN_MULTIPLE_MYELOMA_D_DN	0.0324678816531086	0.00327360186973308	red
BOYLAN_MULTIPLE_MYELOMA_D_UP	0.115268750971266	0.00208201186549401	red
BOYLAN_MULTIPLE_MYELOMA_PCA1_DN	0.218785404757392	0.00335038766091561	red
BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	-0.0896947636120454	0.00653485613383667	blue
BOYLAN_MULTIPLE_MYELOMA_PCA3_DN	-0.0133970989761586	0.00322277505206572	blue
BOYLAN_MULTIPLE_MYELOMA_PCA3_UP	0.0112626938132337	0.00328924958534364	red
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN	0.172740095689114	0.0117406945546129	red
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP	0.210773139743216	0.00101038288770454	red
BRACHAT_RESPONSE_TO_CISPLATIN	0.252928769121193	0.00593255010053092	red
BRACHAT_RESPONSE_TO_METHOTREXATE_DN	0.230053449441897	0.000859043954194577	red
BRACHAT_RESPONSE_TO_METHOTREXATE_UP	0.254474503056285	0.00524688198598875	red
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_DN	-0.0222142859322332	0.0126991943772042	blue
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP	0.0434022837652386	0.00392800706584866	red
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_DN	-0.0240683525990188	0.00380681261651737	blue
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP	0.0453596662934788	0.00615676264178732	red
BREUHAHN_GROWTH_FACTOR_SIGNALING_IN_LIVER_CANCER	0.0456875026653869	0.00328995045177715	red
BRIDEAU_IMPRINTED_GENES	0.0399913676840262	0.00618138926084765	red
BROCKE_APOPTOSIS_REVERSED_BY_IL6	0.133875792622966	0.00469220531662639	red
BROWNE_HCMV_INFECTION_10HR_DN	0.0944141174764507	0.00788270805169588	red
BROWNE_HCMV_INFECTION_10HR_UP	0.0619297831864913	0.00357743374072724	red
BROWNE_HCMV_INFECTION_12HR_DN	0.0267039438377654	0.00374004945958287	red
BROWNE_HCMV_INFECTION_12HR_UP	0.0244168082252458	0.00231386607936749	red
BROWNE_HCMV_INFECTION_14HR_DN	0.0945047813511775	0.00309541403796596	red
BROWNE_HCMV_INFECTION_14HR_UP	0.17546567697771	0.00127783145358872	red
BROWNE_HCMV_INFECTION_16HR_DN	0.0448107141329995	0.00727769218576785	red
BROWNE_HCMV_INFECTION_16HR_UP	0.106998714999104	0.00331975766009626	red
BROWNE_HCMV_INFECTION_18HR_DN	0.0642713157186427	0.00267025060273492	red
BROWNE_HCMV_INFECTION_18HR_UP	0.0892394204938717	0.000469708785001739	red
BROWNE_HCMV_INFECTION_1HR_DN	0.058891057004798	0.0100130973752405	red
BROWNE_HCMV_INFECTION_1HR_UP	-0.0260001292739045	0.00498715022754	blue
BROWNE_HCMV_INFECTION_20HR_DN	0.0618597223544167	0.00313466637379953	red
BROWNE_HCMV_INFECTION_20HR_UP	0.106184015238155	0.00115274525478433	red
BROWNE_HCMV_INFECTION_24HR_DN	0.0586721662937609	0.00115303548290345	red
BROWNE_HCMV_INFECTION_24HR_UP	0.144851700253758	0.00205286043283602	red
BROWNE_HCMV_INFECTION_2HR_DN	0.193939176797488	0.00240345965156543	red
BROWNE_HCMV_INFECTION_2HR_UP	-0.00954686137319288	0.00283457035545249	blue
BROWNE_HCMV_INFECTION_30MIN_DN	0.0181508230238471	0.00616943243730232	red
BROWNE_HCMV_INFECTION_30MIN_UP	-0.0137151637851725	0.00393129742278411	blue
BROWNE_HCMV_INFECTION_48HR_DN	0.0878972099024311	0.00269910740672182	red
BROWNE_HCMV_INFECTION_48HR_UP	0.0479907686312568	0.00218340243033271	red
BROWNE_HCMV_INFECTION_4HR_DN	0.100987254441278	0.00272874529326091	red
BROWNE_HCMV_INFECTION_4HR_UP	0.0951388185964318	0.00274857093118365	red
BROWNE_HCMV_INFECTION_6HR_DN	0.0253829941440393	0.00300109666680353	red
BROWNE_HCMV_INFECTION_6HR_UP	0.0564452010406812	0.00520897382570695	red
BROWNE_HCMV_INFECTION_8HR_DN	0.182319236258112	0.00268342063030667	red
BROWNE_HCMV_INFECTION_8HR_UP	0.0928819302107822	0.00127979008838089	red
BROWNE_INTERFERON_RESPONSIVE_GENES	-0.070307087995292	0.0149220001953001	blue
BROWN_MYELOID_CELL_DEVELOPMENT_DN	0.159727209467574	0.00574680819136578	red
BROWN_MYELOID_CELL_DEVELOPMENT_UP	0.100021776894526	0.0120036313715661	red
BRUECKNER_TARGETS_OF_MIRLET7A3_DN	0.2171085626363	0.00233671018082132	red
BRUECKNER_TARGETS_OF_MIRLET7A3_UP	0.0810971065302939	0.0042361148376417	red
BRUINS_UVC_RESPONSE_EARLY_LATE	0.118620663462669	0.00938206122556475	red
BRUINS_UVC_RESPONSE_MIDDLE	0.162503196632534	0.00533187781173881	red
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B	0.0983608354862339	0.00351099819851416	red
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C	0.0607677503969427	0.00457873944333725	red
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D	0.029541373447677	0.00379251176913337	red
BRUNEAU_HEART_GREAT_VESSELS_AND_VALVULOGENESIS	-0.0379425997811043	0.00396916866477128	blue
BRUNEAU_SEPTATION_ATRIAL	-0.203150601550437	0.00662449563612822	blue
BRUNEAU_SEPTATION_VENTRICULAR	0.000548938890192804	0.00625177835906976	red
BRUNO_HEMATOPOIESIS	0.116201137590075	0.000204088618191895	red
BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN	0.150082847198419	0.00530506792731307	red
BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_UP	-0.0532670488084777	0.00137828920032471	blue
BUFFA_HYPOXIA_METAGENE	0.335037246337868	0.00509671797877393	red
BURTON_ADIPOGENESIS_1	0.198433479269973	0.00544129616773605	red
BURTON_ADIPOGENESIS_10	0.117217043464858	0.00468090286326103	red
BURTON_ADIPOGENESIS_11	0.121099138995998	0.000500676599244292	red
BURTON_ADIPOGENESIS_12	0.148865448325181	0.00110623212632098	red
BURTON_ADIPOGENESIS_2	0.195984438225885	0.000892178199914032	red
BURTON_ADIPOGENESIS_3	0.265368204370489	0.00145583000080723	red
BURTON_ADIPOGENESIS_4	0.247636055517929	0.00167811881317095	red
BURTON_ADIPOGENESIS_5	0.272223724824774	0.00226178988664799	red
BURTON_ADIPOGENESIS_6	0.17737357502594	0.00253194178886036	red
BURTON_ADIPOGENESIS_7	0.243033438625045	0.00303782371187588	red
BURTON_ADIPOGENESIS_8	0.18229857821768	0.00234466089035119	red
BURTON_ADIPOGENESIS_9	0.100235931402828	0.0166403648884774	red
BURTON_ADIPOGENESIS_PEAK_AT_0HR	0.0853987452233124	0.00486874319938805	red
